鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數_int
平鎮區,房地(土地+建物)+車位,延平路二段31~60號,9.91,都市：其他:住宅區,,,1100128,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930625,90.59,3,1,1,有,有,4800000,52986,坡道機械,0.0,0,陽台外推;,RPOOMLSJLHGGFGH38DA,52.13,0.0,9.3,有,,14
平鎮區,房地(土地+建物),中豐路202巷1~30號,15.99,都市：其他:住宅區,,,1100208,土地1建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860501,132.82999999999998,3,2,2,有,有,5650000,42536,,0.0,0,,RPUOMLOJLHGGFGH58DA,106.52,0.0,13.33,有,89.0,18
平鎮區,房地(土地+建物)+車位,南京路102巷1~30號,18.55,都市：其他:住宅區,,,1100131,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041006,133.87,2,2,1,有,有,5830000,43550,坡道平面,36.69,0,,RPQOMLOJKHGGFGH08DA,59.57,2.27,4.91,有,90.0,15
平鎮區,房地(土地+建物),延平路二段31~60號,9.51,都市：其他:住宅區,,,1100207,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930625,77.34,3,2,1,有,有,4450000,57538,,0.0,0,陽台外推;,RPPNMLRJKHGGFGH18DA,52.1,0.0,9.3,有,91.0,14
平鎮區,房地(土地+建物),延平路二段31~60號,5.55,都市：其他:住宅區,,,1100131,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930625,51.959999999999994,1,1,1,有,有,2750000,52925,,0.0,0,陽台外推;,RPRNMLLMJHGGFGH97DA,31.53,0.0,7.73,有,,14
八德區,房地(土地+建物)+車位,豐德路211~240號,28.98,都市：其他:第二種住宅區,,,1100201,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030819,154.15,3,2,2,有,有,8850000,57412,坡道平面,22.51,0,,RPSNMLPJKHGGFFH18DA,80.77,5.79,9.08,有,94.0,15
蘆竹區,房地(土地+建物)+車位,忠孝西路169巷1~30號,8.04,都市：其他:商業區,,,1100204,土地1建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850528,130.36,2,2,1,有,有,6300000,48328,坡道平面,0.0,0,其他增建;,RPSPMLTJLHGGFEH78DA,46.0,32.71,9.19,有,97.0,16
蘆竹區,房地(土地+建物),南山路一段61~90號,3.31,都市：其他:住宅區,,,1100302,土地1建物1車位0,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840811,34.370000000000005,1,0,1,有,有,1900000,55281,,0.0,0,,RPPQMLNJLHGGFEH97DA,23.89,1.09,0.0,有,101.0,20
中壢區,房地(土地+建物),九和一街1~30號,2.73,都市：其他:商業區,,,1100113,土地1建物1車位0,二十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,37.67,1,1,1,有,有,3500000,92912,,0.0,0,,RPOQMLPKJHGGFBH67DA,0.0,0.0,0.0,有,115.0,22
桃園區,房地(土地+建物),正光二街31~60號,12.44,都市：其他:住宅區,,,1090407,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091222,76.1,2,1,1,有,有,6300000,82786,,0.0,0,,RPXTMLTJLHGGFAH66DA,47.02,0.89,3.91,有,,15
桃園區,房地(土地+建物)+車位,正光二街61~90號,15.75,都市：其他:住宅區,,,1091027,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091222,116.55000000000001,2,1,1,有,有,8770000,77160,坡道平面,25.57,1750000,,RPPUMLTJLHGGFAH58DA,53.63,0.0,8.04,有,,15
桃園區,房地(土地+建物)+車位,正光二街61~90號,13.06,都市：其他:住宅區,,,1090609,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091222,101.67,2,1,1,有,有,7900000,80815,坡道平面,25.57,1750000,,RPRUMLTJLHGGFAH78DA,47.02,0.89,3.91,有,,15
桃園區,房地(土地+建物)+車位,正光二街31~60號,14.34,都市：其他:住宅區,,,1090818,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091222,109.43,2,1,1,有,有,8220000,77152,坡道平面,25.57,1750000,,RPSUMLTJLHGGFAH88DA,52.19,1.31,3.71,有,,15
桃園區,房地(土地+建物)+車位,中正三街151~180號,23.79,都市：其他:住宅區,,,1100221,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000301,170.26,3,2,2,有,有,10500000,61670,坡道平面,35.59,0,,RPQNMLKKLHGGFAH17DA,83.13,6.42,4.8,有,,13
桃園區,房地(土地+建物)+車位,文中三路61~90號,22.44,都市：其他:住宅區,,,1100117,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090527,171.24,3,2,2,有,有,12000000,79610,坡道平面,41.86,1700000,,RPTSMLTJLHGGFAH78DA,74.67,4.08,8.54,有,,15
桃園區,房地(土地+建物)+車位,經國一路31~60號,16.59,都市：其他:商業區,,,1100122,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102,166.56,3,2,2,有,有,12500000,78515,坡道平面,28.37,1650000,,RPPTMLTJLHGGFAH48DA,78.48,4.0,11.56,有,,15
桃園區,房地(土地+建物)+車位,新埔八街1~30號,56.74,都市：其他:住宅區,,,1100125,土地1建物1車位2,十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020620,389.86,4,2,3,有,有,45000000,115426,坡道平面,48.28,0,,RPVQMLTJLHGGFAH78DA,199.76,11.43,21.83,有,119.0,27
桃園區,房地(土地+建物)+車位,幸福路271~300號,28.26,都市：其他:住宅區,,,1091219,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090622,190.86,3,2,2,有,有,18500000,109156,坡道平面,37.41,1750000,,RPSNMLSJLHGGFAH08DA,90.54,6.98,6.48,有,,13
桃園區,房地(土地+建物),國強二街241~270號,17.04,都市：其他:道路用地,,,1100131,土地3建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830317,102.09,3,2,2,有,有,4450000,43589,,0.0,0,,RPUTMLTJLHGGFAH98DA,78.37,2.19,9.67,有,,13
桃園區,房地(土地+建物)+車位,中埔六街1~30號,29.52,都市：其他:住宅區,,,1100202,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941125,166.35,3,2,2,有,有,13500000,81149,坡道平面,29.45,0,,RPUNMLKKLHGGFAH57DA,89.56,2.08,11.11,有,,13
桃園區,房地(土地+建物),介壽路1~30號,8.64,都市：其他:住宅區,,,1100219,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,63.269999999999996,2,2,2,有,有,5000000,79026,,0.0,0,,RPQOMLLKLHGGFAH37DA,38.67,0.7,7.17,有,121.0,14
桃園區,房地(土地+建物)+車位,中華路91~120號,7.05,都市：其他:商業區,,,1090831,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,91.41,1,1,1,有,有,8500000,115425,坡道平面,34.23,1900000,預售屋、或土地及建物分次登記案件;,RPOPMLNLKHGGFAH47DA,34.71,0.0,3.78,有,,24
桃園區,房地(土地+建物)+車位,民有十二街1~30號,20.1,都市：其他:住宅區,,,1100117,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520,140.53,2,1,1,有,有,8600000,61197,坡道平面,46.28,0,,RPWOMLQLKHGGFAH48DA,55.02,0.0,7.36,有,124.0,13
桃園區,房地(土地+建物),中華路91~120號,5.89,都市：其他:商業區,,,1070504,土地1建物1車位0,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,57.17,1,1,1,有,有,7060000,123491,,0.0,0,預售屋、或土地及建物分次登記案件;,RPQNMLNLKHGGFAH47DA,34.71,0.0,3.78,有,,24
桃園區,房地(土地+建物),中華路91~120號,5.89,都市：其他:商業區,,,1070326,土地1建物1車位0,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,57.17,1,1,1,有,有,6650000,116320,,0.0,0,預售屋、或土地及建物分次登記案件;,RPSNMLNLKHGGFAH67DA,34.71,0.0,3.78,有,,24
桃園區,房地(土地+建物)+車位,中華路91~120號,10.85,都市：其他:商業區,,,1080722,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,128.47,2,1,1,有,有,12540000,112373,坡道平面,34.23,1950000,預售屋、或土地及建物分次登記案件;,RPWNMLNLKHGGFAH08DA,56.63,0.0,6.85,有,,24
桃園區,房地(土地+建物)+車位,中華路91~120號,10.85,都市：其他:商業區,,,1090112,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,128.47,2,1,1,有,有,12840000,115025,坡道平面,34.23,2000000,預售屋、或土地及建物分次登記案件;,RPOOMLNLKHGGFAH37DA,56.63,0.0,6.85,有,,24
桃園區,房地(土地+建物)+車位,中華路91~120號,10.85,都市：其他:商業區,,,1090927,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,128.47,2,1,1,有,有,12630000,114919,坡道平面,34.23,1800000,預售屋、或土地及建物分次登記案件;,RPQOMLNLKHGGFAH57DA,56.63,0.0,6.85,有,,24
桃園區,房地(土地+建物),國豐三街61~90號,10.76,都市：其他:商業區,,,1100131,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000509,102.25,2,2,2,有,有,7000000,68460,,0.0,0,,RPVPMLRKKHGGFAH48DA,68.24,0.0,3.62,有,,14
桃園區,房地(土地+建物),藝文二街91~120號,37.53,都市：其他:商業區,,,1100116,土地1建物1車位0,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020815,390.62,3,2,3,有,有,38180000,97742,,0.0,0,,RPQPMLKLKHGGFAH37DA,235.62,3.9,23.23,有,,24
桃園區,房地(土地+建物)+車位,龍泉二街31~60號,13.59,都市：其他:商業區,,,1100102,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,154.73000000000002,3,2,2,有,有,9100000,58812,坡道平面,27.6,0,,RPPVMLMJKHGGFAH87DA,77.58,0.0,9.39,有,125.0,19
桃園區,房地(土地+建物),中正路1381~1410號,12.15,都市：其他:住宅區,,,1100110,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,115.9,3,2,2,有,有,7700000,66437,,0.0,0,其他增建;,RPVNMLKKJHGGFAH47DA,79.89,0.0,13.92,有,126.0,16
桃園區,房地(土地+建物)+車位,民族路181~210號,13.58,都市：其他:商業區,,,1091207,土地2建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131,123.03999999999999,2,1,1,有,有,11200000,106895,坡道平面,29.49,1200000,,RPVPMLTLKIPFFAH07DA,57.09,0.0,6.23,有,,22
桃園區,房地(土地+建物)+車位,民族路181~210號,23.93,都市：其他:商業區,,,1091115,土地2建物1車位2,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131,218.46,3,2,2,有,有,18600000,100326,坡道平面,58.98,2600000,,RPXPMLTLKIPFFAH27DA,97.14,5.36,5.37,有,,22
桃園區,房地(土地+建物)+車位,桃鶯路61~90號,12.02,都市：其他:住宅區,,,1100129,土地2建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050713,125.46,2,2,1,有,有,10500000,87773,坡道平面,27.48,1900000,其他增建;,RPVRMLTLJHGGFAH88DA,61.76,1.69,3.15,有,127.0,21
桃園區,房地(土地+建物)+車位,民族路181~210號,13.58,都市：其他:商業區,,,1100107,土地2建物1車位1,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131,123.15,2,1,1,有,有,11200000,106769,坡道平面,29.49,1200000,,RPUTMLMJKHGGFAH18DA,57.09,0.0,6.23,有,,22
桃園區,房地(土地+建物)+車位,民族路181~210號,21.11,都市：其他:商業區,,,1100114,土地2建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131,188.97,3,2,2,有,有,16880000,98320,坡道平面,29.49,1200000,,RPWTMLMJKHGGFAH38DA,97.14,5.36,5.37,有,,22
桃園區,房地(土地+建物)+車位,莊敬路二段181~210號,13.61,都市：其他:住宅區,,,1100205,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920819,135.42000000000002,3,2,2,有,有,8170000,60331,坡道平面,30.5,0,,RPRNMLRJKHGGFAH77DA,68.83,1.17,8.65,有,,14
桃園區,房地(土地+建物),中正路1381~1410號,2.81,都市：其他:住宅區,,,1100208,土地1建物1車位0,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860519,128.79000000000002,3,2,2,有,有,7200000,55905,,0.0,0,其他增建;,RPSOMLRKKHGGFAH08DA,86.4,0.0,10.03,有,,20
桃園區,房地(土地+建物),中華路91~120號,9.11,都市：其他:商業區,,,1071112,土地1建物1車位0,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,88.55,2,1,1,有,有,8580000,96894,,0.0,0,預售屋、或土地及建物分次登記案件;,RPUOMLNLKHGGFAH97DA,52.35,0.0,7.31,有,,24
桃園區,房地(土地+建物)+車位,中華路91~120號,13.98,都市：其他:商業區,,,1090612,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,158.85,3,2,2,有,有,16220000,114909,坡道平面,34.23,1900000,預售屋、或土地及建物分次登記案件;,RPWOMLNLKHGGFAH18DA,75.76,0.0,8.26,有,,24
桃園區,房地(土地+建物),中華路91~120號,5.89,都市：其他:商業區,,,1090510,土地1建物1車位0,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,57.17,1,1,1,有,有,5640000,98653,,0.0,0,預售屋、或土地及建物分次登記案件;,RPSRMLPLKHGGFAH28DA,34.71,0.0,3.78,有,,24
桃園區,房地(土地+建物)+車位,中華路91~120號,10.37,都市：其他:商業區,,,1090904,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,123.6,2,1,1,有,有,12500000,118608,坡道平面,34.23,1900000,預售屋、或土地及建物分次登記案件;,RPURMLPLKHGGFAH48DA,53.39,0.0,6.84,有,,24
桃園區,房地(土地+建物)+車位,大興西路二段69巷61~90號,15.83,都市：其他:綠地用地,,,1100226,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,118.81,2,2,1,有,有,8800000,74068,坡道平面,0.0,0,,RPXOMLPJLHGGFAH38DA,55.41,1.32,3.85,有,130.0,15
桃園區,房地(土地+建物)+車位,莊敬路一段361~390號,19.98,都市：其他:住宅區,,,1100126,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,154.77,3,2,2,有,有,9600000,62028,坡道平面,0.0,0,,RPWNMLLKLHGGFAH87DA,75.09,0.0,5.59,有,,17
桃園區,房地(土地+建物),天祥六街1~30號,7.41,都市：其他:住宅區,,,1100130,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0901129,85.04,2,1,1,有,有,6340000,74553,,0.0,0,,RPWRMLKKLHGGFAH18DA,57.81,0.0,10.09,有,,17
桃園區,房地(土地+建物)+車位,門街91~120號,22.08,都市：其他:住宅區,,,1090518,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,187.39,3,2,2,有,有,11690000,69363,坡道平面,73.64,3800000,,RPQPMLKKLHGGFAH37DA,69.82,0.0,7.49,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,22.34,都市：其他:住宅區,,,1091015,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,188.7,3,2,2,有,有,12150000,72571,坡道平面,73.64,3800000,,RPRPMLKKLHGGFAH47DA,69.23,0.0,9.01,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,15.28,都市：其他:住宅區,,,1090602,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,115.05,2,2,1,有,有,7410000,75484,坡道平面,38.08,1600000,,RPSPMLKKLHGGFAH57DA,50.66,0.0,3.25,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,22.03,都市：其他:住宅區,,,1090923,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,151.7,3,2,2,有,有,10350000,74425,坡道平面,36.82,1800000,,RPTPMLKKLHGGFAH67DA,70.73,0.0,7.33,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,20.67,都市：其他:住宅區,,,1091120,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,144.48,3,2,2,有,有,10070000,78674,坡道平面,36.82,1600000,,RPUPMLKKLHGGFAH77DA,65.96,0.0,7.2,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,21.82,都市：其他:住宅區,,,1091201,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,150.57,3,2,2,有,有,10100000,74725,坡道平面,36.82,1600000,,RPVPMLKKLHGGFAH87DA,69.82,0.0,7.49,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,22.03,都市：其他:住宅區,,,1091023,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,151.7,3,2,2,有,有,10220000,74164,坡道平面,36.82,1700000,,RPWPMLKKLHGGFAH97DA,70.73,0.0,7.33,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,21.82,都市：其他:住宅區,,,1090601,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,149.5,3,2,2,有,有,10080000,73677,坡道平面,35.76,1700000,,RPXPMLKKLHGGFAH08DA,69.82,0.0,7.49,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,17.64,都市：其他:住宅區,,,1090425,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,127.49000000000001,2,2,1,有,有,8240000,73477,坡道機械,35.76,1500000,,RPQQMLKKLHGGFAH47DA,57.47,0.0,4.9,有,134.0,15
桃園區,房地(土地+建物)+車位,門街91~120號,22.08,都市：其他:住宅區,,,1090718,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,153.14,3,2,2,有,有,10280000,73701,坡道平面,38.08,1800000,,RPOOMLKKLHGGFAH07DA,69.23,0.0,9.01,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,22.08,都市：其他:住宅區,,,1091130,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,151.88,3,2,2,有,有,10290000,73788,坡道平面,36.82,1800000,,RPQOMLKKLHGGFAH27DA,69.23,0.0,9.01,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,15.28,都市：其他:住宅區,,,1091130,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,117.38,2,2,1,有,有,7500000,73140,坡道平面,38.08,1700000,,RPROMLKKLHGGFAH37DA,50.66,0.0,3.25,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,22.08,都市：其他:住宅區,,,1090907,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,151.88,3,2,2,有,有,9880000,71093,坡道平面,36.82,1700000,,RPSOMLKKLHGGFAH47DA,69.23,0.0,9.01,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,17.64,都市：其他:住宅區,,,1090505,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,128.55,2,2,1,有,有,8370000,73804,坡道平面,36.82,1600000,,RPTOMLKKLHGGFAH57DA,57.47,0.0,4.9,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,22.08,都市：其他:住宅區,,,1091025,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,151.88,3,2,2,有,有,10100000,73875,坡道平面,36.82,1600000,,RPUOMLKKLHGGFAH67DA,69.23,0.0,9.01,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,17.64,都市：其他:住宅區,,,1090703,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,128.55,2,2,1,有,有,8420000,74349,坡道平面,36.82,1600000,,RPVOMLKKLHGGFAH77DA,57.47,0.0,4.9,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,15.28,都市：其他:住宅區,,,1090729,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,117.38,2,2,1,有,有,7860000,75158,坡道平面,38.08,1900000,,RPWOMLKKLHGGFAH87DA,50.66,0.0,3.25,有,,15
桃園區,房地(土地+建物)+車位,門街91~120號,22.08,都市：其他:住宅區,,,1090705,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091211,151.88,3,2,2,有,有,10050000,72571,坡道平面,36.82,1700000,,RPXOMLKKLHGGFAH97DA,69.23,0.0,9.01,有,,15
桃園區,房地(土地+建物)+車位,幸福路271~300號,28.26,都市：其他:住宅區,,,1091219,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090622,190.88,3,2,2,有,有,20300000,120219,坡道平面,37.41,1850000,含裝潢費;,RPQNMLTJLHGGFAH97DA,90.54,6.98,6.48,有,,13
中壢區,房地(土地+建物),慈惠三街31~60號,10.61,都市：其他:商業區,,,1100126,土地1建物1車位0,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901026,107.22,3,2,1,有,有,7600000,70882,,0.0,0,陽台外推;其他增建;,RPUWMLQLJHGGFBH09DA,0.0,0.0,0.0,有,,21
中壢區,房地(土地+建物)+車位,三光路181~210號,13.06,都市：其他:住宅區,,,1100130,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960125,120.67,3,2,2,有,有,8600000,71269,坡道平面,0.0,0,,RPQRMLTJLHGGFBH48DA,0.0,0.0,0.0,有,,14
楊梅區,房地(土地+建物)+車位,文化街189巷31~60號,26.49,都市：其他:住宅區,,,1100303,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920219,161.07999999999998,3,2,2,有,有,5420000,33648,坡道平面,0.0,0,,RPXOMLKKLHGGFDH28DA,87.91,0.0,7.98,有,,14
蘆竹區,房地(土地+建物)+車位,南福街211~240號,28.73,都市：其他:住宅區,,,1091226,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050518,184.39,3,2,2,有,有,13000000,70503,坡道平面,47.18,0,,RPUNMLOJLHGGFEH28DA,82.17,1.93,10.12,有,170.0,13
蘆竹區,房地(土地+建物)+車位,忠孝西路182巷1~30號,29.92,都市：其他:住宅區,,,1100202,土地1建物1車位2,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020918,259.98,3,2,3,有,有,21080000,86898,坡道平面,51.92,3000000,其他增建;,RPQPMLMJKHGGFEH77DA,126.56,7.78,12.96,有,174.0,21
八德區,房地(土地+建物)+車位,中華路31~60號,10.81,都市：其他:第二種住宅區,,,1100129,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970425,107.07,1,1,1,有,有,5800000,54170,坡道平面,29.93,0,,RPXNMLTJLHGGFFH56DA,44.73,2.26,4.02,有,177.0,15
平鎮區,房地(土地+建物),延平路二段430巷31~60號,17.04,都市：其他:住宅區,,,1100131,土地4建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960130,95.43,3,2,2,有,有,5350000,56062,,0.0,0,陽台外推;,RPPNMLLMJHGGFGH77DA,58.89,0.76,8.25,有,181.0,14
平鎮區,房地(土地+建物),文心路91~120號,9.75,都市：其他:商業區,,,1100206,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,93.41,2,2,1,有,有,6490000,69479,,0.0,0,,RPVNMLMKLHGGFGH48DA,55.46,0.0,7.8,有,185.0,15
龜山區,房地(土地+建物)+車位,樂善三路91~120號,16.56,都市：其他:第五種住宅區,,,1091005,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090924,154.32999999999998,3,2,2,有,有,10600000,68569,坡道平面,28.18,1950000,預售屋、或土地及建物分次登記案件;,RPOPMLLKKIPFFHH78DA,74.73,0.0,11.79,有,,15
龜山區,房地(土地+建物)+車位,樂善三路91~120號,15.72,都市：其他:第五種住宅區,,,1100115,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090924,145.07,3,2,2,有,有,10450000,71997,坡道平面,27.01,1950000,,RPTNMLPJLHGGFHH58DA,76.97,0.0,5.11,有,,15
龜山區,房地(土地+建物)+車位,樂善三路91~120號,16.99,都市：其他:第五種住宅區,,,1100000,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090924,157.94,3,2,2,有,有,11000000,69359,坡道平面,28.18,2000000,,RPRNMLPJLHGGFHH38DA,80.24,0.0,8.67,有,,15
龜山區,房地(土地+建物)+車位,長壽路269巷1~30號,18.47,都市：其他:第一種住宅區,,,1100203,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030117,122.87,2,1,1,有,有,7000000,56971,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRNMLKKLHGGFHH97DA,55.41,3.77,4.16,有,,15
八德區,房地(土地+建物),仁愛街8巷1~30號,24.16,都市：其他:住宅區,,,1100122,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,136.25,3,2,2,有,有,7000000,51376,,0.0,0,,RPPNMLLKLHGGFFH77EA,81.91,0.0,11.93,有,,13
