鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大同區,房地(土地+建物),迪化街一段307巷1~30號,21.75,都市：其他:道路用地(公共設施用地)。63/10/18,,,1100121,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610307,63.33,5,4,2,有,無,9400000,148429,,0.0,0,頂樓加蓋;,RPQPMLMLJHGGFBA96EA,63.33,0.0,0.0,無,130
大安區,房地(土地+建物),敦化南路二段200巷1~30號,30.4,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參之貳種住宅區)。,,,1100209,土地2建物1車位0,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780322,135.22,3,2,2,有,有,47000000,347582,,0.0,0,其他增建;,RPXNMLMKLHGGFFA87DA,102.49,15.38,0.0,有,131
文山區,房地(土地+建物),羅斯福路六段1~30號,13.61,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之壹種住宅區)。,,,1100125,土地3建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661018,108.24000000000001,5,0,5,有,有,15700000,145048,,0.0,0,陽台外推;,RPXOMLMKLHGGFAA57EA,80.06,0.0,19.81,有,
文山區,房地(土地+建物),景興路181~210號,4.73,都市：其他:第三種商業區。,,,1091226,土地1建物1車位0,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0850104,58.06,1,1,1,有,有,8100000,139511,,0.0,0,,RPOPMLMKLHGGFAA76EA,26.28,0.97,2.05,有,132
中正區,房地(土地+建物),汀州路三段181~210號,20.99,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100128,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761111,114.24,3,2,1,有,無,24880000,217787,,0.0,0,,RPRPMLMKLHGGFAA07EA,95.33,0.8,10.84,有,
文山區,房地(土地+建物),興隆路二段96巷2弄1~30號,28.8,都市：其他:第三種住宅區。,,,1100113,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.54,3,2,2,有,無,14300000,143661,,0.0,0,,RPWNMLPKLHGGFAA67EA,86.69,0.0,12.85,無,133
文山區,房地(土地+建物),景後街91~120號,1.85,都市：其他:第三種商業區。,,,1100307,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0831108,17.24,0,0,0,無,有,1190000,69026,,0.0,0,本案件為商場攤位,RPXNMLPKLHGGFAA77EA,4.97,0.0,0.0,有,
大安區,房地(土地+建物),信義路二段61~90號,14.03,都市：其他:第三種住宅區。,,,1100129,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.32,4,1,1,有,有,34000000,227699,,0.0,0,,RPWQMLRKKHGGFFA48DA,131.92,0.0,0.0,有,134
大安區,房地(土地+建物),和平東路三段308巷39弄1~30號,44.25,都市：其他:第三種住宅區。,,,1100128,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670224,111.68,3,2,2,有,無,19380000,173532,,0.0,0,,RPTNMLPLKHGGFFA77DA,103.65,0.0,8.03,無,
大安區,房地(土地+建物),忠孝東路四段1~30號,2.4,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第肆種住宅區)。,,,1091211,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780302,32.08,0,1,1,有,有,9550000,297693,,0.0,0,其他增建;,RPROMLPJLHGGFFA57DA,22.05,0.49,0.0,有,
大安區,房地(土地+建物),和平東路三段391~420號,12.5,都市：其他:第三種住宅區。,,,1091229,土地2建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,70.26,2,1,2,有,有,17800000,253345,,0.0,0,其他增建;,RPQOMLSJKHGGFFA67DA,43.97,1.53,6.1,有,
北投區,房地(土地+建物)+車位,三合街一段82巷31~60號,38.42,都市：其他:第三種住宅區。,,,1100204,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050921,271.48,3,2,2,有,有,45000000,165758,坡道平面,0.0,0,,RPXNMLPKLHGGFEA08DA,108.17,1.73,16.45,有,135
北投區,房地(土地+建物),行義路158巷1~30號,34.95,都市：其他:道路用地(公共設施用地)。64/6/26,,,1100112,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751229,112.96000000000001,3,2,2,有,無,12800000,113314,,0.0,0,陽台外推;其他增建;,RPXQMLLKLHGGFEA97DA,88.49,0.0,9.15,無,
士林區,房地(土地+建物)+車位,福壽街31~60號,16.04,都市：其他:第三種住宅區。,,,1100203,土地2建物1車位2,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041203,103.1,0,2,1,有,有,24000000,232784,塔式車位,31.58,0,其他增建;,RPRNMLOKLHGGFEA37DA,43.25,0.0,0.0,有,136
北投區,房地(土地+建物),幽雅路1~30號,9.95,都市：其他:市場用地(公共設施用地)。59/7/4,,,1100208,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980205,61.54,1,1,1,有,有,8000000,129997,,0.0,0,,RPVNMLPJLHGGFEA77DA,31.18,1.13,6.55,有,
士林區,房地(土地+建物)+車位,中山北路六段157巷1~30號,23.37,都市：其他:第參種工業區(不得作住宅使用)。,,,1100207,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),策略性產業（資訊服務業）,鋼筋混凝土造,0971002,163.77999999999997,3,2,1,有,有,37000000,225913,坡道平面,42.5,0,,RPTOMLTKKHGGFEA08DA,65.24,6.9,8.92,有,
南港區,房地(土地+建物),忠孝東路七段601~630號,58.33,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之壹種住宅區)。,,,1091229,土地2建物2車位0,地下層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0710630,380.2,0,0,0,無,無,120000000,315623,,0.0,0,,RPTNMLMKLHGGFDA27DA,311.67,68.53,0.0,無,
南港區,房地(土地+建物),東新街1~30號,32.88,都市：其他:策略型工業區(不得作住宅使用)。,,,1100204,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.0,3,2,1,有,無,14500000,159341,,0.0,0,陽台外推;其他增建;,RPWNMLMKLHGGFDA57DA,83.02,0.0,7.98,無,
松山區,房地(土地+建物)+車位,八德路二段331~360號,3.04,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100220,土地2建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980123,51.730000000000004,1,1,1,有,有,11800000,228107,塔式車位,0.0,0,塔式車位位置：地下二樓。陽台外推;夾層;其他增建;,RPSOMLLKLHGGFDA17DA,18.46,0.97,3.19,有,137
北投區,房地(土地+建物),尊賢街251巷31~60號,34.25,都市：其他:第三種住宅區。,,,1100124,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660331,104.39,3,2,2,有,無,15030000,143979,,0.0,0,陽台外推;,RPSPMLSJKHGGFEA87DA,94.19,0.0,10.2,無,138
北投區,房地(土地+建物),杏林二路1~30號,18.95,都市：其他:第三種住宅區。,,,1100201,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831103,80.63999999999999,2,1,1,有,有,11380000,141121,,0.0,0,,RPWNMLSKKHGGFEA18DA,61.83,0.0,7.88,有,139
內湖區,土地,文德段五小段301~330地號,1089.34,都市：其他:科技工業區(B區),,,1100112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,289982000,266200,,0.0,0,,RPSOMLPKLHGGFCA47DA,0.0,0.0,0.0,無,
中山區,房地(土地+建物)+車位,植福路286巷1~30號,63.09,都市：其他:娛樂區(供觀光旅館使用)。,,,1091209,土地1建物1車位2,九層,四十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1031229,549.25,0,0,0,無,有,210000000,428345,坡道平面,75.8,7200000,,RPPPMLQKLHGGFCA37DA,298.86,1.43,33.45,有,
中山區,房地(土地+建物),龍江路370巷31~60號,27.6,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100115,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661012,98.94,3,2,2,有,無,8720000,88134,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQPMLQKLHGGFCA47DA,86.65,0.0,12.29,無,
內湖區,房地(土地+建物),金龍路47巷1~30號,23.18,都市：其他:第三種住宅區。,,,1100109,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730716,105.32,3,2,2,有,無,15300000,145285,,0.0,0,其他增建;,RPPNMLMKLHGGFCA76DA,83.61,0.0,13.46,無,
中山區,房地(土地+建物),中原街1~30號,5.39,都市：其他:第三種住宅區。,,,1100205,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660625,32.589999999999996,0,0,0,無,有,6080000,186560,,0.0,0,陽台外推;,RPQQMLMKLHGGFCA17DA,23.56,0.0,3.52,有,140
信義區,房地(土地+建物),松仁路281巷31~60號,33.5,都市：其他:第三種住宅區。,,,1100121,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630819,93.62,3,2,1,有,無,17200000,183721,,0.0,0,含土地增值稅或其他稅費;含仲介費;,RPTQMLMLKHGGFDA57DA,88.16,0.0,5.46,無,
信義區,房地(土地+建物),忠孝東路五段241~270號,16.33,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之壹種住宅區)。,,,1100122,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701102,119.08000000000001,3,2,2,有,有,29000000,243534,,0.0,0,其他增建;,RPPPMLTKKHGGFDA67DA,84.56,0.0,15.84,有,
松山區,房地(土地+建物),復興北路91~120號,5.18,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100107,土地4建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750106,53.4,0,2,0,有,有,14940000,279775,,0.0,0,,RPXQMLTKKHGGFDA58DA,39.08,0.0,0.0,有,
松山區,房地(土地+建物),復興北路91~120號,5.18,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100107,土地4建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750106,53.4,0,2,0,有,有,14940000,279775,,0.0,0,,RPPRMLTKKHGGFDA87DA,39.08,0.0,0.0,有,
松山區,房地(土地+建物),光復北路230巷31~60號,26.22,都市：其他:第三種住宅區。,,,1091229,土地3建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0900320,118.89999999999999,2,2,1,有,有,27100000,227923,,0.0,0,陽台外推;其他增建;,RPWQMLKLKHGGFDA67DA,58.57,1.12,8.48,有,
信義區,房地(土地+建物),永吉路278巷57弄1~30號,49.75,都市：其他:第三種住宅區。,,,1091228,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,107.15,4,3,2,有,無,20000000,186654,,0.0,0,頂樓加蓋;其他增建;,RPTPMLNJKHGGFDA37DA,107.15,0.0,0.0,無,
中山區,車位,長春路1~30號,0.4,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1100306,土地1建物1車位3,地下二層,十二層,其他,防空避難室兼停車場,鋼筋混凝土造,0731128,141.0,0,0,0,有,有,3870000,,升降機械,138.27,3870000,僅車位交易;,RPQOMLTJLHGGFCA57DA,0.0,0.0,0.0,有,141
內湖區,房地(土地+建物)+車位,成功路四段151~180號,20.61,都市：其他:市場用地,,,1091211,土地1建物1車位2,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1070223,309.15,4,2,2,有,有,65380000,244591,坡道平面,58.2,4000000,,RPRNMLSJLHGGFCA47DA,145.47,6.71,18.1,有,
內湖區,房地(土地+建物)+車位,成功路四段151~180號,16.89,都市：其他:市場用地,,,1091207,土地1建物1車位1,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1070223,237.57,0,0,0,無,有,62080000,287715,坡道平面,29.1,2100000,毛胚屋;,RPTNMLSJLHGGFCA67DA,121.53,2.85,17.12,有,
內湖區,房地(土地+建物)+車位,成功路四段151~180號,20.16,都市：其他:市場用地,,,1100114,土地1建物1車位2,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1070223,303.72,3,2,2,有,有,65700000,251507,坡道平面,58.2,3950000,本戶含裝潢,RPVNMLSJLHGGFCA87DA,145.68,1.69,18.1,有,
內湖區,房地(土地+建物),成功路四段181~210號,12.58,都市：其他:交通用地,,,1100220,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,68.2,0,0,0,無,有,17070000,250293,,0.0,0,政府機關標讓售;,RPPTMLKKLHGGFCA17DA,41.34,0.0,3.79,有,
內湖區,房地(土地+建物),成功路四段181~210號,12.49,都市：其他:交通用地,,,1100220,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,67.6,0,0,0,無,有,16921000,250311,,0.0,0,政府機關標讓售;,RPQTMLKKLHGGFCA27DA,40.95,0.0,3.79,有,
內湖區,房地(土地+建物),成功路四段181~210號,12.58,都市：其他:交通用地,,,1100220,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,68.2,0,0,0,無,有,16998000,249238,,0.0,0,政府機關標讓售;,RPSTMLKKLHGGFCA47DA,41.34,0.0,3.79,有,
內湖區,房地(土地+建物)+車位,成功路四段181~210號,18.46,都市：其他:交通用地,,,1100220,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,147.77,0,0,0,無,有,26283000,250276,坡道平面,52.5,2439200,政府機關標讓售;,RPTTMLKKLHGGFCA57DA,57.57,0.0,5.55,有,
內湖區,房地(土地+建物),成功路四段181~210號,13.96,都市：其他:交通用地,,,1100220,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,75.52,0,0,0,無,有,19410000,257018,,0.0,0,政府機關標讓售;,RPUTMLKKLHGGFCA67DA,43.59,0.0,7.59,有,
內湖區,房地(土地+建物),成功路四段181~210號,12.66,都市：其他:交通用地,,,1100220,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,68.45,0,0,0,無,有,17584000,256888,,0.0,0,政府機關標讓售;,RPVTMLKKLHGGFCA77DA,39.5,0.0,6.9,有,
內湖區,房地(土地+建物),成功路四段181~210號,12.66,都市：其他:交通用地,,,1100220,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,68.45,0,0,0,無,有,17584000,256888,,0.0,0,政府機關標讓售;,RPXTMLKKLHGGFCA97DA,39.5,0.0,6.9,有,
內湖區,房地(土地+建物),成功路四段181~210號,12.49,都市：其他:交通用地,,,1100220,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,67.6,0,0,0,無,有,17005000,251553,,0.0,0,政府機關標讓售;,RPOUMLKKLHGGFCA17DA,40.95,0.0,3.79,有,
內湖區,房地(土地+建物),成功路四段181~210號,12.58,都市：其他:交通用地,,,1100220,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,68.2,0,0,0,無,有,17155000,251540,,0.0,0,政府機關標讓售;,RPPUMLKKLHGGFCA27DA,41.34,0.0,3.79,有,
內湖區,房地(土地+建物)+車位,成功路四段181~210號,18.46,都市：其他:交通用地,,,1100220,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,147.77,0,0,0,無,有,26411000,251620,坡道平面,52.5,2439200,政府機關標讓售;,RPQUMLKKLHGGFCA37DA,57.57,0.0,5.55,有,
內湖區,房地(土地+建物),成功路四段181~210號,15.92,都市：其他:交通用地,,,1100220,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,86.31,0,0,0,無,有,21226000,245927,,0.0,0,政府機關標讓售;,RPRUMLKKLHGGFCA47DA,49.81,0.0,7.14,有,
內湖區,房地(土地+建物),成功路四段181~210號,12.49,都市：其他:交通用地,,,1100220,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1050616,67.6,0,0,0,無,有,16850000,249260,,0.0,0,政府機關標讓售;,RPSUMLKKLHGGFCA57DA,40.95,0.0,3.79,有,
內湖區,房地(土地+建物)+車位,瑞光路7巷1~30號,32.2,都市：其他:第三種住宅區。,,,1100207,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941221,152.65,3,2,2,有,有,25980000,170193,坡道平面,34.49,0,,RPPQMLLKLHGGFCA96DA,74.82,1.45,8.29,有,
中山區,房地(土地+建物)+車位,龍江路31~60號,30.29,都市：其他:第貳種商業區(依都市計畫說明書圖規定辦理，始得作第貳種商業區使用)(原屬第參種住宅區)及第二種商業區。,,,1100112,土地2建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0631128,137.93,4,2,2,有,有,27600000,200102,升降機械,0.0,1000000,陽台外推;,RPQQMLLKLHGGFCA07DA,125.42,0.0,11.55,有,
內湖區,房地(土地+建物)+車位,內湖路一段411巷62弄1~30號,49.76,都市：其他:第三種住宅區。,,,1100131,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970331,315.14,2,2,2,有,有,63550000,201656,坡道平面,73.27,0,陽台外推;其他增建;,RPRQMLLKLHGGFCA17DA,142.31,6.88,12.61,有,
內湖區,房地(土地+建物)+車位,南京東路六段151~180號,40.55,都市：其他:第三種住宅區。,,,1100131,土地1建物1車位3,一層，二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970422,294.74,3,2,3,有,有,33680000,114270,坡道機械,86.85,0,B2兩個坡道機械車位現況為一個坡道平面車位陽台外推;其他增建;,RPUOMLLKLHGGFCA27DA,64.61,0.0,18.62,有,
內湖區,土地,西湖段二小段211~240地號,445.73,都市：其他:道路用地(公共設施用地)。64/8/1,,,1091217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17740134,39800,,0.0,0,包含公共設施保留地用地;,RPQNMLNJLHGGFCA86DA,0.0,0.0,0.0,無,142
內湖區,土地,西湖段二小段211~240地號,191.03,都市：其他:道路用地(公共設施用地)。64/8/1,,,1091217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7602914,39800,,0.0,0,包含公共設施保留地用地;,RPRNMLNJLHGGFCA96DA,0.0,0.0,0.0,無,142
中山區,房地(土地+建物),錦西街1~30號,72.0,都市：其他:第四種住宅區。,,,1100218,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670502,370.01,11,0,11,有,無,66000000,178374,,0.0,0,天井增建。壹樓空地垂直增建。其他增建;,RPQQMLTKKHGGFCA77DA,291.19,0.0,30.55,有,144
中山區,房地(土地+建物),龍江路301~330號,22.08,都市：其他:第三種住宅區。,,,1091231,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0771101,116.03999999999999,3,2,2,有,無,24500000,211134,,0.0,0,陽台外推;其他增建;,RPXOMLRKKHGGFCA08DA,96.46,0.0,11.92,有,
內湖區,房地(土地+建物),文德路22巷62弄1~30號,21.7,都市：其他:第三種住宅區。,,,1100130,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710107,102.88,3,2,1,有,無,12700000,123445,,0.0,0,陽台外推;其他增建;,RPOQMLTJKHGGFCA47DA,81.2,0.0,15.3,無,
中山區,房地(土地+建物)+車位,北安路588巷46弄1~30號,35.26,都市：其他:第三種住宅區。,,,1100117,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830730,163.97,3,2,2,有,有,19000000,132698,升降平面,35.85,2000000,親友、員工、共有人或其他特殊關係間之交易;,RPTNMLRLJHGGFCA57DA,130.75,4.0,11.45,有,
內湖區,房地(土地+建物)+車位,康樂街136巷30弄1~30號,25.55,,,,1081019,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,鋼筋混凝土造,1090424,172.74,3,2,2,有,有,25500000,169233,坡道平面,35.06,2200000,,RPQQMLPJKHGGFCA27DA,90.58,0.63,9.13,有,
中山區,房地(土地+建物),建國北路三段151~180號,24.59,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之貳種住宅區)。,,,1100124,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760629,98.58,3,2,2,有,無,15148000,153662,,0.0,0,,RPRQMLPJKHGGFCA37DA,79.9,0.0,8.98,無,145
萬華區,房地(土地+建物),華西街30巷1~30號,28.72,都市：其他:第三種商業區。,,,1100126,土地8建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630915,101.51,8,0,8,有,無,11600000,114274,,0.0,0,頂樓加蓋;,RPXNMLMKLHGGFBA47DA,101.51,0.0,0.0,無,
大同區,房地(土地+建物),五原路1~30號,3.65,都市：其他:第三種商業區。,,,1100204,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981216,38.62,1,1,1,有,有,8700000,225272,,0.0,0,,RPUPMLMKLHGGFBA37DA,22.17,1.09,2.53,有,146
中正區,房地(土地+建物),汀州路二段31~60號,8.87,都市：其他:第二種商業區。,,,1091213,土地3建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850126,85.86000000000001,2,2,1,有,有,17080000,198928,,0.0,0,陽台外推;其他增建;,RPXNMLPLKHGGFAA67DA,56.53,2.25,7.4,有,147
文山區,房地(土地+建物)+車位,辛亥路六段21巷1~30號,80.82,都市：其他:第二種住宅區。,,,1100119,土地8建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880809,215.08999999999997,3,2,2,有,有,30500000,141795,坡道平面,0.0,0,,RPRNMLMJKHGGFAA56DA,109.96,2.21,11.16,有,148
文山區,房地(土地+建物),忠順街一段48巷5弄1~30號,29.71,都市：其他:道路用地(公共設施用地)。61/2/7,,,1100202,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711029,108.05000000000001,3,2,2,有,無,10800000,99954,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQOMLMLKHGGFAA76DA,90.48,0.0,9.5,無,
中正區,房地(土地+建物)+車位,牯嶺街95巷1~30號,7.89,都市：其他:第三種住宅區。,,,1100206,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091012,90.88,2,1,1,有,有,19200000,226386,升降機械,14.02,1800000,預售屋、或土地及建物分次登記案件;,RPPOMLMJLHGGFAA56DA,37.61,0.0,9.9,有,
文山區,房地(土地+建物)+車位,木柵路四段21巷1~30號,57.15,都市：其他:第三種住宅區。,,,1100206,土地2建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841127,131.93,6,2,2,有,有,21800000,165239,坡道平面,0.0,0,壹樓空地後方增建夾層;其他增建;,RPQNMLSKKHGGFAA17DA,69.04,2.49,7.07,有,
文山區,房地(土地+建物)+車位,羅斯福路五段241~270號,14.43,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第肆之壹種住宅區)。,,,1100121,土地4建物1車位1,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960730,100.09,2,1,1,有,有,17400000,173844,坡道機械,18.41,0,親友、員工、共有人或其他特殊關係間之交易;,RPOOMLMLJHGGFAA09DA,48.98,0.0,11.51,有,
中正區,房地(土地+建物),中華路二段121~150號,7.77,都市：其他:第三種住宅區。,,,1091231,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760822,43.2,3,2,1,有,無,2510000,58102,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLLKLHGGFAA09DA,35.45,0.0,4.1,有,
萬華區,房地(土地+建物),內江街31~60號,6.5,都市：其他:第四種商業區。,,,1100130,土地3建物2車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,46.879999999999995,1,1,1,有,有,7700000,164249,,0.0,0,陽台外推;,RPTPMLSKKHGGFBA77DA,36.41,0.0,0.0,有,149
文山區,房地(土地+建物),興隆路二段220巷1~30號,32.0,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第壹種商業區)。,,,1091218,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,109.16,3,2,1,有,無,14000000,128252,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTPMLMKLHGGFAA17DA,109.16,0.0,0.0,無,
中正區,房地(土地+建物)+車位,和平西路一段91~120號,30.38,都市：其他:第三之一種住宅區。,,,1100204,土地2建物1車位2,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000713,290.33,3,2,2,有,有,63100000,217339,坡道機械,46.62,0,其他增建;,RPSOMLTJLHGGFAA57DA,137.92,5.66,15.16,有,150
