鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鼓山區,房地(土地+建物),九如四路941巷1~30號,68.0,都市：其他:第三種住宅區。,,,1100201,土地1建物1車位0,全,二層,透天厝,,加強磚造,0670513,83.68,5,2,4,有,無,8800000,105163,,0.0,0,其他增建;,RPSPMLKKLHGGFAE27DA,83.68,0.0,0.0,無,
前金區,房地(土地+建物),光明街1~30號,5.29,都市：其他:第四種商業區,,,1100124,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010928,58.66,1,1,1,有,有,4380000,74668,,0.0,0,,RPXPMLKKLHGGFAE77DA,34.19,4.02,0.0,有,0187
鼓山區,房地(土地+建物)+車位,九如四路541~570號,8.95,都市：其他:第五種住宅區,,,1100128,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,100.34,2,2,1,有,有,6100000,60793,坡道機械,10.25,0,,RPPPMLMJLHGGFAE07DA,50.29,7.51,0.0,有,0188
前金區,土地,東金段61~90地號,22.0,都市：其他:第二種特定商業專用區,,,1100208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,113636,,0.0,0,未登記建物;,RPRNMLLJLHGGFAE96DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物)+車位,美術東二路91~120號,24.7,都市：其他:特定第五種住宅區,,,1100207,土地1建物1車位1,十四層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930610,181.03,4,2,2,有,有,13450000,74297,坡道平面,16.21,0,夾層;,RPQOMLRKKHGGFAE57DA,104.73,11.44,0.0,有,0189
鹽埕區,房地(土地+建物),公園二路181~210號,117.0,都市：其他:第三種商業區,,,1100104,土地2建物1車位0,全,六層,透天厝,,鋼筋混凝土造,0681225,577.14,4,2,2,有,無,30000000,51980,,0.0,0,,RPROMLMJKHGGFAE07DA,577.14,0.0,0.0,無,
鹽埕區,房地(土地+建物),公園二路181~210號,415.0,都市：其他:第三種商業區,,,1100104,土地2建物1車位0,全,三層,透天厝,,加強磚造,0620313,266.19,3,2,2,有,無,98800000,371163,,0.0,0,其他增建;,RPRNMLPJKHGGFAE27DA,266.19,0.0,0.0,無,0190
鼓山區,房地(土地+建物)+車位,神農路151~180號,19.68,都市：其他:第四種商業區,,,1100103,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970111,249.34000000000003,4,2,2,有,有,20080000,80533,坡道平面,32.21,0,,RPTNMLLKJHGGFAE07DA,125.14,17.97,0.0,有,0191
鼓山區,房地(土地+建物)+車位,文信路211~240號,12.04,都市：其他:第四種商業區,,,1100115,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931025,123.88999999999999,3,2,2,有,有,8700000,70224,坡道機械,5.44,0,,RPRPMLSKJHGGFAE77DA,74.97,10.85,0.0,有,
前金區,房地(土地+建物),中正四路211~240號,301.34,都市：其他:第二種商業區,,,1091225,土地2建物1車位0,全,一層,透天厝,,木造,015,23.63,3,0,1,有,無,84062968,3557468,,0.0,0,未登記建物;,RPVOMLOKJHGGFAE67DA,23.63,0.0,0.0,無,
鼓山區,房地(土地+建物)+車位,龍德路271~300號,23.61,都市：其他:第四種商業區,,,1100209,土地1建物1車位2,十一層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030626,438.98,0,1,0,有,有,25500000,56969,坡道平面,44.03,3000000,,RPTNMLTJKHGGFAE87DA,233.1,28.38,0.0,有,0192
鼓山區,房地(土地+建物)+車位,美術南五街181~210號,11.47,都市：其他:特定第五種住宅區,,,1100208,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040409,110.11,2,1,1,有,有,8550000,77650,升降機械,15.52,0,,RPUNMLKLKHGGFAE27DA,58.52,4.53,0.0,有,0193
鼓山區,房地(土地+建物)+車位,美術東二路241~270號,17.75,都市：其他:特定第五種住宅區,,,1100126,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970425,146.39,3,2,2,有,有,10100000,68994,坡道機械,6.71,0,,RPXOMLOLKHGGFAE08DA,72.68,20.01,0.0,有,0194
前金區,房地(土地+建物)+車位,六合二路151巷1~30號,12.73,都市：其他:第四種商業區,,,1100130,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070712,157.87,2,2,2,有,有,11350000,71895,坡道平面,39.47,0,,RPSNMLOLKHGGFAE47DA,68.7,12.5,0.0,有,0195
鼓山區,房地(土地+建物),青海路631~660號,13.18,都市：其他:第四種住宅區,,,1100126,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000524,115.58000000000001,3,1,2,有,有,6560000,56757,,0.0,0,,RPOOMLOLKHGGFAE17DA,67.84,6.97,0.0,有,
鼓山區,房地(土地+建物)+車位,美術東六街61~90號,15.98,都市：其他:特定第五種住宅區,,,1100130,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930805,103.33,2,2,1,有,有,6800000,65809,坡道平面,22.96,0,,RPOPMLMJLHGGFAE96DA,50.53,6.11,0.0,有,0196
鹽埕區,房地(土地+建物)+車位,大義街91~120號,7.43,都市：其他:第五種商業區,,,1100124,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070329,97.77000000000001,2,2,1,有,有,7350000,75176,坡道機械,6.78,0,,RPTNMLKKLHGGFAE17DA,49.82,8.49,0.0,有,0197
鹽埕區,房地(土地+建物),七賢三路61~90號,12.5,都市：其他:第四種商業區,,,1100210,土地1建物3車位0,十層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0700603,123.33,3,2,3,有,有,3830000,31055,,0.0,0,,RPVNMLKKLHGGFAE37DA,123.33,0.0,0.0,有,
鼓山區,房地(土地+建物)+車位,美術東四路61~90號,15.8,都市：其他:特定第五種住宅區,,,1100226,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090327,171.04000000000002,3,2,2,有,有,12950000,76479,坡道平面,27.21,1950000,,RPWNMLTJLHGGFAE28DA,73.68,20.1,0.0,有,
鼓山區,房地(土地+建物)+車位,美術東四路31~60號,19.89,都市：其他:特定第五種住宅區,,,1100217,土地1建物1車位2,十五層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090327,235.4,4,2,2,有,有,18730000,79733,坡道平面,54.42,4300000,,RPUOMLOJLHGGFAE67DA,92.97,25.03,0.0,有,
鼓山區,房地(土地+建物)+車位,美術東四路61~90號,17.03,都市：其他:特定第五種住宅區,,,1100130,土地1建物1車位2,二層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090327,209.38,3,2,2,有,有,14720000,69824,坡道平面,54.42,3900000,,RPQNMLOJLHGGFAE17DA,76.82,24.21,0.0,有,
鼓山區,房地(土地+建物),河邊街115巷1~30號,26.29,都市：其他:第三種住宅區。,,,1100129,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691030,93.0,3,2,2,有,無,3060000,32903,,0.0,0,,RPXNMLNJLHGGFAE77DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物)+車位,青海路481~510號,29.92,都市：其他:特定第五種住宅區,,,1091119,土地1建物1車位2,二十八層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1060210,373.40999999999997,4,2,3,有,有,33690000,90223,坡道平面,54.42,0,,RPOOMLNJLHGGFAE96DA,190.32,25.62,0.0,有,
鼓山區,房地(土地+建物)+車位,明誠四路1~30號,15.35,都市：其他:特定第四種商業區,,,1100102,土地1建物1車位2,二十二層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071018,267.68,3,2,2,有,有,25000000,90980,坡道平面,36.86,4000000,,RPUOMLMKLHGGFAE57DA,129.38,25.32,0.0,有,
鼓山區,房地(土地+建物)+車位,明誠四路1~30號,14.09,都市：其他:特定第四種商業區,,,1091213,土地1建物1車位2,六層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071018,247.65,4,2,2,有,有,21000000,81470,坡道平面,26.71,3000000,,RPWOMLMKLHGGFAE77DA,123.32,8.98,15.76,有,
鼓山區,房地(土地+建物)+車位,明誠四路1~30號,14.28,都市：其他:特定第四種商業區,,,1100106,土地1建物1車位2,十六層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071018,250.20999999999998,4,2,2,有,有,22000000,85586,坡道平面,29.38,3100000,,RPOPMLMKLHGGFAE07DA,123.31,8.86,15.75,有,
鼓山區,房地(土地+建物),日昌路9巷1~30號,51.0,都市：其他:第三種住宅區。,,,1100131,土地2建物1車位0,全,二層,透天厝,,加強磚造,0591209,66.96,3,2,2,有,無,5460000,81541,,0.0,0,頂樓加蓋;其他增建;,RPPOMLMKLHGGFAE07DA,66.96,0.0,0.0,無,
鼓山區,房地(土地+建物)+車位,美術南三路361~390號,28.41,都市：其他:特定第五種住宅區,,,1100305,土地1建物1車位2,二十二層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060601,331.05,3,2,2,有,有,40000000,127062,坡道平面,54.02,4800000,含裝潢費;含傢俱設備費;,RPUNMLMKLHGGFAE47DA,154.87,28.43,0.0,有,
鼓山區,房地(土地+建物)+車位,美術南三路331~360號,31.47,都市：其他:特定第五種住宅區,,,1100205,土地1建物1車位2,二十四層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060601,363.57,3,2,2,有,有,37080000,102988,坡道平面,54.02,5200000,,RPXOMLLKLHGGFAE77DA,176.74,25.73,0.0,有,
前金區,房地(土地+建物),光復二街151~180號,11.6,都市：其他:第五種商業區,,,1100130,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0671024,34.99,2,1,1,有,無,1388888,39694,,0.0,0,,RPVPMLLKLHGGFAE67DA,34.99,0.0,0.0,無,
苓雅區,房地(土地+建物),英義街391~420號,24.91,都市：其他:第四種住宅區,,,1100218,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691118,68.76,3,2,1,有,無,2500000,36358,,0.0,0,,RPPOMLTKKHGGFBE77DA,68.76,0.0,0.0,無,
新興區,房地(土地+建物),忠孝一路7巷1~30號,57.0,都市：其他:道路用地,,,1100131,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0590331,117.21,3,2,2,有,無,9000000,76785,,0.0,0,包含公共設施保留地用地;,RPQPMLTKKHGGFBE97DA,117.21,0.0,0.0,無,0198
苓雅區,房地(土地+建物),尚仁街5巷1~30號,55.0,都市：其他:第五種商業區,,,1100120,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0610404,72.34,3,2,2,有,無,8600000,118883,,0.0,0,,RPUPMLSKKHGGFBE28DA,72.34,0.0,0.0,無,
苓雅區,房地(土地+建物),中正二路121~150號,18.56,都市：其他:第三種住宅區。,,,1100202,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790709,188.49,3,1,2,有,有,7130000,37827,,0.0,0,,RPSNMLTJKHGGFBE87DA,0.0,0.0,0.0,有,
鼓山區,房地(土地+建物)+車位,美術北三路211~240號,14.5,都市：其他:特定第四種商業區,,,1100220,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951030,138.32999999999998,3,2,2,有,有,9300000,67231,坡道機械,7.01,0,,RPPNMLPKLHGGFAE27DA,85.31,0.0,5.18,有,
鹽埕區,建物,北斗街1~30號,0.0,,,,1100303,土地0建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750217,36.64,0,0,0,無,有,720000,19651,,0.0,0,本件交易僅建物，土地向高雄市政府承租,RPTNMLPKLHGGFAE67DA,24.36,1.23,0.0,有,0199
苓雅區,房地(土地+建物)+車位,仁德街1~30號,11.86,都市：其他:第四種商業區,,,1100126,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921128,126.77,3,2,2,有,有,9650000,76122,坡道機械,5.15,0,陽台外推;,RPPOMLPJLHGGFBE37DA,76.66,3.49,9.45,有,0200
苓雅區,房地(土地+建物),義勇路181~210號,87.42,都市：其他:第三種住宅區。,,,1091129,土地1建物1車位0,全,二層,透天厝,,鋼筋混凝土造,0660407,108.0,2,2,2,有,無,12000000,111111,,0.0,0,壹樓空地頂樓鐵皮加蓋1F後面搭鐵皮其他增建;,RPWNMLTLKIPFFBE76DA,108.0,0.0,0.0,無,0201
苓雅區,房地(土地+建物),光明街61~90號,5.29,都市：其他:第五種商業區,,,1100223,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960515,60.8,1,1,1,有,有,4150000,68257,,0.0,0,,RPXOMLPLKHGGFBE28DA,39.27,0.0,3.6,有,0202
苓雅區,房地(土地+建物),福德三路15巷1~30號,39.25,都市：其他:第三種住宅區。,,,1100222,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0660214,74.1,3,2,1,有,無,3250000,43860,,0.0,0,陽台未登記陽台外推;,RPXNMLOLKHGGFBE08DA,74.1,0.0,0.0,無,
苓雅區,房地(土地+建物)+車位,身修路61~90號,22.48,都市：其他:第三種住宅區。,,,1100222,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1081119,177.93,3,2,2,有,有,14900000,85079,坡道平面,28.07,2150000,含裝潢費;,RPSOMLKKLHGGFBE27DA,78.73,7.61,9.25,有,
苓雅區,房地(土地+建物),泰順街31~60號,16.66,都市：其他:第三種住宅區。,,,1091031,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680518,55.94,2,1,1,有,無,2500000,44691,,0.0,0,,RPPPMLKKLHGGFBE07DA,55.94,0.0,0.0,無,
苓雅區,房地(土地+建物),漢昌街46巷1~30號,44.0,都市：其他:第三種住宅區。,,,1100123,土地1建物1車位0,全,二層,透天厝,,加強磚造,0600830,68.09,2,2,1,有,無,3180000,46703,,0.0,0,其他增建;,RPROMLOJLHGGFBE47DA,68.09,0.0,0.0,無,
苓雅區,房地(土地+建物),武信街1~30號,20.8,都市：其他:第二種特定商業專用區,,,1100124,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720118,80.99,3,2,1,有,無,2750000,33955,,0.0,0,,RPPPMLOJLHGGFBE37DA,0.0,0.0,0.0,無,0203
新興區,房地(土地+建物),八德一路301~330號,9.4,都市：其他:第四種商業區,,,1100125,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0660627,87.75,2,2,2,有,有,2787750,31769,,0.0,0,,RPVNMLSJLHGGFBE18DA,78.84,0.0,0.0,有,
苓雅區,房地(土地+建物)+車位,家齊路31~60號,36.45,都市：其他:第三種住宅區。,,,1100127,土地1建物1車位2,一層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090103,220.0,3,2,2,有,有,19500000,83369,坡道平面,35.28,4100000,,RPSNMLKKLHGGFBE17DA,107.82,0.0,0.0,有,
苓雅區,房地(土地+建物)+車位,中正二路181~210號,15.89,都市：其他:第五種商業區,,,1100206,土地1建物1車位3,十五層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070702,316.92,0,0,0,無,有,25680000,79874,坡道平面,39.86,3550000,,RPWNMLKKLHGGFBE57DA,160.25,1.5,17.02,有,
苓雅區,房地(土地+建物)+車位,新光路62巷1~30號,3.93,都市：其他:第三種特定商業專用區,,,1091128,土地1建物1車位1,二十層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,114.03,2,2,1,有,有,5170000,45339,坡道平面,0.0,0,,RPPNMLPKLHGGFBE37DA,59.7,3.03,10.68,有,0204
苓雅區,房地(土地+建物),武營路571巷1~30號,22.9,都市：其他:第三種住宅區。,,,1100130,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770914,81.53,3,2,2,有,無,1750000,21464,,0.0,0,,RPRNMLPKLHGGFBE57DA,0.0,0.0,0.0,無,
新興區,房地(土地+建物),文化路61~90號,26.67,都市：其他:第二種特定商業專用區,,,1100130,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0741030,164.33,4,1,4,有,有,8600000,52334,,0.0,0,,RPTNMLPKLHGGFBE77DA,0.0,0.0,0.0,有,0205
新興區,房地(土地+建物),仁愛一街271~300號,20.51,都市：其他:第三種商業區,,,1100205,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),,鋼筋混凝土造,0690802,122.75,0,0,0,無,有,8900000,72505,,0.0,0,,RPTNMLMKLHGGFBE47DA,118.6,0.0,0.0,無,0206
苓雅區,房地(土地+建物),樂善街61~90號,34.96,都市：其他:第五種商業區,,,1100205,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721212,90.09,4,2,3,有,無,5800000,64380,,0.0,0,,RPUOMLLKLHGGFBE57DA,83.68,0.0,0.0,無,0207
新興區,房地(土地+建物),復興街31~60號,25.0,都市：其他:第二種特定商業專用區,,,1100122,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0660820,80.56,3,2,2,有,無,3250000,40343,,0.0,0,,RPPNMLMKLHGGFBE07DA,80.56,0.0,0.0,無,
新興區,房地(土地+建物)+車位,復興二路151~180號,12.53,都市：其他:第五種商業區,,,1100121,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050714,184.35,3,2,2,有,有,14500000,78655,升降平面,23.01,0,,RPWNMLMKLHGGFBE77DA,92.08,0.0,15.19,有,0208
苓雅區,房地(土地+建物)+車位,光明街61~90號,8.28,都市：其他:第五種商業區,,,1100131,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960508,94.73,2,2,1,有,有,6500000,68616,坡道機械,6.91,0,,RPUNMLOKLHGGFBE77DA,50.75,1.08,7.81,有,0209
新興區,房地(土地+建物),六合一路31~60號,12.45,都市：其他:第四種商業區,,,1100119,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750503,121.22,3,2,2,有,有,5400000,44547,,0.0,0,,RPWNMLPKLHGGFBE08DA,0.0,0.0,0.0,有,
前鎮區,房地(土地+建物),天后街1~30號,7.11,都市：其他:第四種商業區,,,1100304,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800301,100.91,1,1,1,有,有,1250000,12387,,0.0,0,,RPWNMLNJLHGGFCE87DA,50.84,0.0,22.87,有,0210
小港區,房地(土地+建物),青山街27巷31~60號,107.0,都市：其他:第三種住宅區。,,,1100116,土地2建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0701013,163.56,5,2,3,有,無,9250000,56554,,0.0,0,1樓空地.2樓+3樓增建其他增建;,RPVNMLNKLHGGFCE87DA,163.56,0.0,0.0,無,0211
小港區,房地(土地+建物),松富街61~90號,44.1,都市：其他:第三種住宅區。,,,1091216,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880715,146.18,3,2,2,有,有,4100000,28048,,0.0,0,,RPXSMLLKLHGGFCE38DA,89.84,0.0,10.74,無,
小港區,房地(土地+建物),店北路31~60號,18.23,都市：其他:第三種住宅區。,,,1100217,土地1建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0811113,111.24000000000001,0,0,0,無,無,3000000,26969,,0.0,0,,RPTOMLPJLHGGFCE87DA,96.92,0.0,0.0,無,
三民區,房地(土地+建物)+車位,大福街61~90號,28.73,都市：其他:第三種住宅區。,,,1100131,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820924,177.48000000000002,4,2,2,有,有,7560000,42596,坡道平面,0.0,0,陽台外推;,RPRNMLLMJHGGFDE37DA,111.08,19.22,0.0,有,
小港區,房地(土地+建物),宏平路421~450號,153.72,都市：其他:第五種住宅區,,,1091129,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1030428,479.37,5,2,8,有,無,41800000,87198,,0.0,0,其他增建;,RPWNMLPKLHGGFCE18DA,446.84,0.0,32.53,有,0212
小港區,房地(土地+建物),孔宅二街151~180號,74.8,都市：其他:第二種住宅區,,,1100105,土地2建物1車位0,全,四層,透天厝,集合住宅,鋼筋混凝土,1090312,167.67,5,2,3,有,無,12150000,72464,,0.0,0,,RPXPMLPKLHGGFCE48DA,153.69,0.0,13.98,無,
小港區,房地(土地+建物),松美路1~30號,125.9,都市：其他:第二種住宅區,,,1100202,土地1建物1車位0,全,三層,透天厝,集合住宅,鋼筋混凝土,1090420,208.39,5,2,5,有,無,15000000,71980,,0.0,0,,RPOQMLPKLHGGFCE67DA,199.6,0.0,8.79,無,
小港區,房地(土地+建物),過雄街181~210號,94.69,都市：其他:第二種住宅區,,,1100124,土地1建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土,1091103,196.85,5,2,4,有,無,18650000,94742,,0.0,0,,RPSOMLOKLHGGFCE77DA,181.75,0.0,15.1,無,
小港區,房地(土地+建物),過雄街151~180號,109.85,都市：其他:第二種住宅區,,,1100127,土地1建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土,1091103,202.54,5,2,4,有,無,19200000,94796,,0.0,0,,RPTOMLOKLHGGFCE87DA,187.17,0.0,15.37,無,
三民區,房地(土地+建物),立強街1~30號,73.3,都市：其他:第四種住宅區,,,1100114,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0660916,145.8,7,3,3,有,無,9300000,63786,,0.0,0,頂樓加蓋;其他增建;,RPOSMLOKJHGGFDE67DA,145.8,0.0,0.0,無,
三民區,房地(土地+建物)+車位,康平街1~30號,19.18,都市：其他:第五種住宅區,,,1100112,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,269.16,4,2,2,有,有,21890000,81327,坡道平面,45.54,0,,RPVOMLRJKHGGFDE28DA,119.39,24.91,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,17.66,都市：其他:第五種住宅區,,,1100110,土地1建物1車位1,十三層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,228.6,4,2,2,有,有,18200000,79615,坡道平面,22.68,0,,RPWOMLRJKHGGFDE38DA,110.3,22.52,0.0,有,
三民區,房地(土地+建物),德山街35巷1~30號,6.41,都市：其他:第二種商業區,,,1100207,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820625,75.45,2,2,1,有,有,3000000,39761,,0.0,0,陽台外推;,RPPOMLRJKHGGFDE67DA,49.26,10.03,0.0,有,0213
三民區,房地(土地+建物)+車位,康平街1~30號,17.66,都市：其他:第五種住宅區,,,1100116,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,228.6,4,2,2,有,有,18100000,79178,坡道平面,22.68,0,,RPWNMLQJKHGGFDE18DA,110.3,22.52,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,16.71,都市：其他:第五種住宅區,,,1100109,土地1建物1車位1,七層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,217.86,4,2,3,有,有,16590000,76150,坡道平面,22.68,0,,RPOOMLQJKHGGFDE47DA,108.03,17.79,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,9.98,都市：其他:第五種住宅區,,,1100115,土地1建物1車位1,十六層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,139.17000000000002,4,2,2,有,有,11100000,79759,坡道平面,22.68,0,,RPVNMLRJKHGGFDE18DA,64.51,10.63,0.0,有,
三民區,房地(土地+建物)+車位,自立一路85巷1~30號,14.0,都市：其他:第二種特定商業專用區,,,1100221,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,103.03999999999999,2,2,1,有,有,5700000,55318,坡道平面,23.32,0,,RPVNMLMLKHGGFDE87DA,53.59,7.48,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,16.71,都市：其他:第五種住宅區,,,1100119,土地1建物1車位1,二十七層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,217.86,4,2,3,有,有,17890000,82117,坡道平面,22.68,0,,RPQNMLTKKHGGFDE97DA,108.03,17.79,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,16.71,都市：其他:第五種住宅區,,,1100111,土地1建物1車位1,二十層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,217.86,4,2,3,有,有,17480000,80235,坡道平面,22.68,0,,RPPPMLRJKHGGFDE77DA,108.03,17.79,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,13.09,都市：其他:第五種住宅區,,,1100110,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,175.69,4,2,2,有,有,14180000,80710,坡道平面,22.68,0,,RPSOMLRJKHGGFDE97DA,88.0,10.59,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,17.66,都市：其他:第五種住宅區,,,1100123,土地1建物1車位2,十七層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,251.27999999999997,4,2,2,有,有,20000000,79592,坡道平面,45.36,0,,RPVPMLMLKHGGFDE08DA,110.3,22.52,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,12.57,都市：其他:第五種住宅區,,,1100126,土地1建物1車位1,二十層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,169.19,3,2,2,有,有,13290000,78551,坡道平面,22.68,0,,RPWPMLMLKHGGFDE18DA,87.34,7.15,0.0,有,
三民區,房地(土地+建物)+車位,康平街1~30號,12.27,都市：其他:第五種住宅區,,,1100112,土地1建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,165.88,3,2,2,有,有,12590000,75898,坡道平面,22.68,0,,RPQQMLMLKHGGFDE67DA,79.83,12.41,0.0,有,
