鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
三芝區,房地(土地+建物),樂全街1~30號,22.81,,山坡地保育區,丙種建築用地,1100307,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850605,44.47,1,0,1,有,有,1800000,40477,,0.0,0,,RPXNMLMKLHGGFEF28DA,35.97,0.0,3.75,有,
淡水區,房地(土地+建物),水碓25巷1~30號,20.28,,山坡地保育區,丙種建築用地,1100225,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840117,49.97,1,1,1,有,有,1300000,26016,,0.0,0,陽台外推;,RPXSMLLKLHGGFEF68DA,35.02,2.55,3.99,有,
淡水區,房地(土地+建物)+車位,沙崙路一段126巷91~120號,17.06,都市：其他:第五之一種住宅區,,,1100129,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,132.35,2,2,2,有,有,9100000,72772,坡道平面,26.54,1400000,,RPOTMLLKLHGGFEF87DA,62.75,5.3,4.43,有,
淡水區,房地(土地+建物)+車位,興福寮66巷541~570號,209.35,,山坡地保育區,丙種建築用地,1100129,土地2建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1000616,306.15,4,3,3,有,有,31000000,101258,一樓平面,0.0,0,,RPQSMLLKLHGGFEF97DA,259.43,4.95,30.16,有,
淡水區,車位,民族路31巷1~30號,2.99,都市：其他:乙種工業區,,,1100302,土地1建物1車位1,地下二層,十四層,其他,停車空間,鋼筋混凝土造,0841206,39.8,0,0,0,有,有,600000,,坡道平面,39.8,600000,僅車位交易;,RPRQMLLKLHGGFEF87DA,0.0,0.0,0.0,有,0249
三芝區,車位,忠孝街91~120號,3.2,都市：其他:住宅區,,,1100301,土地1建物1車位1,地下一層,七層,其他,商業用,鋼筋混凝土造,0860809,32.34,0,0,0,有,有,400000,,坡道平面,32.34,400000,僅車位交易;,RPOQMLNJLHGGFEF67DA,0.0,0.0,0.0,有,
淡水區,房地(土地+建物)+車位,沙崙路一段31~60號,21.65,都市：其他:第三種住宅區。,,,1100106,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,140.18,3,1,2,有,有,9380000,73401,坡道平面,30.1,1300000,預售屋、或土地及建物分次登記案件;,RPUPMLQLKHGGFEF58DA,65.9,4.83,5.36,有,
淡水區,房地(土地+建物)+車位,沙崙路一段1~30號,16.46,都市：其他:第三種住宅區。,,,1100126,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,115.92,2,1,1,有,有,7860000,77604,坡道平面,30.1,1200000,預售屋、或土地及建物分次登記案件;,RPSQMLNLKHGGFEF18DA,49.91,4.83,5.36,有,
八里區,房地(土地+建物),龍米路一段440巷1~30號,39.23,都市：其他:住宅區,,,1100206,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0700522,113.3,3,2,2,有,無,5900000,52074,,0.0,0,陽台外推;,RPSPMLMLKHGGFEF97DA,113.3,0.0,0.0,無,
淡水區,房地(土地+建物),民權路1~30號,6.69,都市：其他:乙種工業區,,,1100221,土地1建物1車位0,十五層,二十四層,住宅大樓(11層含以上有電梯),一般服務業,鋼筋混凝土造,0971223,63.42,2,2,2,有,有,7680000,121097,,0.0,0,,RPXNMLNLKHGGFEF38DA,37.29,0.0,3.43,有,0250
汐止區,房地(土地+建物),翠峰街1~30號,9.05,,鄉村區,乙種建築用地,1100129,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711013,39.29,1,1,1,有,有,2480000,63120,,0.0,0,,RPPNMLMKLHGGFDF37DA,29.7,0.0,3.73,有,
汐止區,房地(土地+建物),龍安路28巷1~30號,3.04,都市：其他:商業區,,,1100304,土地1建物1車位0,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860703,36.790000000000006,1,0,1,有,有,5300000,144061,,0.0,0,,RPVNMLMKLHGGFDF97DA,31.13,0.0,3.14,有,
汐止區,房地(土地+建物),莊敬街1~30號,13.81,都市：其他:第二種住宅區,,,1100114,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840531,69.15,2,1,1,有,有,7600000,109906,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPOOMLMKLHGGFDF37DA,52.81,1.1,6.1,有,
萬里區,房地(土地+建物),翡翠路1~30號,9.68,都市：其他:河川區,,,1100226,土地5建物1車位0,一層，二層，三層，四層，五層，六層，七層，八層，九層，十層，十一層，十二層，十三層，十四層，十五層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860221,44.050000000000004,0,0,0,無,無,1450000,32917,,0.0,0,管理委員會尚未成立,RPPOMLMKLHGGFDF47DA,34.03,0.63,3.78,有,0251
汐止區,房地(土地+建物)+車位,長興街一段31~60號,10.68,都市：其他:商業區,,,1100220,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1070810,100.03,1,1,1,有,有,8300000,82975,塔式車位,0.0,0,車位使用狀況:有停車位但非固定式共同使用部分含車位持分85/10000,RPQOMLMKLHGGFDF57DA,52.19,4.48,2.41,有,0252
汐止區,房地(土地+建物),東勢街201巷129弄31~60號,35.46,,山坡地保育區,丙種建築用地,1091128,土地2建物1車位0,十層,十層,華廈(10層含以下有電梯),鄉村住宅,鋼筋混凝土構造,1070131,116.17999999999999,0,0,0,無,有,18100000,155793,,0.0,0,,RPOPMLMKLHGGFDF47DA,64.85,0.0,8.53,有,
汐止區,房地(土地+建物),長江街57巷1~30號,28.64,都市：其他:第二種住宅區,,,1100222,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801217,118.64,4,1,2,有,有,6500000,54788,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLPKLHGGFDF67DA,98.46,0.0,8.09,有,0253
金山區,房地(土地+建物)+車位,仁愛路1~30號,41.24,都市：其他:住宅區,,,1100222,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051107,172.20999999999998,3,2,2,有,有,8650000,56497,坡道平面,39.46,1150000,買賣總價款拆分:1.土地價款:375萬元 2.建物價款:375萬元 3.車位價款:115萬元,RPVPMLKKLHGGFDF97DA,83.56,0.0,12.63,有,
汐止區,房地(土地+建物)+車位,長興街二段31~60號,15.77,都市：其他:第二種住宅區,,,1100131,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1050711,119.69999999999999,2,2,1,有,有,8130000,76987,坡道平面,34.88,1600000,,RPUOMLKKLHGGFDF77DA,49.18,5.62,4.35,有,0254
汐止區,土地,姜子寮段姜子寮小段211~240地號,3712.0,,山坡地保育區,農牧用地,1100308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,2155,,0.0,0,,RPXQMLKKLHGGFDF28DA,0.0,0.0,0.0,無,0255
汐止區,房地(土地+建物)+車位,東勢街201巷163弄1~30號,138.01,,山坡地保育區,丙種建築用地,1091015,土地2建物1車位2,全,三層,透天厝,鄉村住宅,鋼筋混凝土構造,1070131,397.07,0,0,0,無,有,56500000,158022,坡道平面,62.94,3700000,,RPXOMLLKLHGGFDF18DA,257.63,0.0,14.88,有,
汐止區,房地(土地+建物)+車位,東勢街201巷129弄61~90號,34.71,,山坡地保育區,丙種建築用地,1100111,土地2建物1車位1,五層,十層,華廈(10層含以下有電梯),鄉村住宅,鋼筋混凝土構造,1070131,134.88,0,0,0,無,有,18600000,158592,坡道平面,31.47,2200000,,RPPPMLLKLHGGFDF47DA,58.06,0.0,7.25,有,
汐止區,房地(土地+建物),樟樹二路91~120號,8.13,都市：其他:第二種住宅區,,,1100210,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840216,59.68000000000001,1,1,1,有,有,6300000,105563,,0.0,0,,RPXQMLSJLHGGFDF98DA,38.6,1.43,4.49,有,
汐止區,車位,汐萬路二段228巷31弄61~90號,5.94,,山坡地保育區,丙種建築用地,1100305,土地1建物1車位1,地下一層,五層,其他,見使用執照,鋼筋混凝土造,0841009,41.39,0,0,0,有,有,420000,,坡道平面,41.39,420000,僅車位交易;,RPXNMLPJLHGGFDF38DA,0.0,0.0,0.0,無,0256
汐止區,車位,汐萬路二段228巷31弄61~90號,5.94,,山坡地保育區,丙種建築用地,1100305,土地1建物1車位1,地下一層,五層,其他,見使用執照,鋼筋混凝土造,0841009,41.39,0,0,0,有,有,420000,,坡道平面,41.39,420000,僅車位交易;,RPOOMLPJLHGGFDF57DA,0.0,0.0,0.0,無,0256
汐止區,車位,汐萬路二段228巷31弄61~90號,5.94,,山坡地保育區,丙種建築用地,1100305,土地1建物1車位1,地下一層,五層,其他,見使用執照,鋼筋混凝土造,0841009,41.39,0,0,0,有,有,420000,,坡道平面,41.39,420000,僅車位交易;,RPPOMLPJLHGGFDF67DA,0.0,0.0,0.0,無,0256
汐止區,車位,汐萬路二段228巷31弄61~90號,5.48,,山坡地保育區,丙種建築用地,1100305,土地1建物1車位1,地下一層,五層,其他,見使用執照,鋼筋混凝土造,0841009,41.39,0,0,0,有,有,420000,,坡道平面,41.39,420000,僅車位交易;,RPQOMLPJLHGGFDF77DA,0.0,0.0,0.0,無,0256
汐止區,車位,汐萬路二段228巷31弄61~90號,5.85,,山坡地保育區,丙種建築用地,1100305,土地1建物1車位1,地下一層,五層,其他,見使用執照,鋼筋混凝土造,0841009,41.39,0,0,0,有,有,420000,,坡道平面,41.39,420000,僅車位交易;,RPROMLPJLHGGFDF87DA,0.0,0.0,0.0,無,0256
汐止區,房地(土地+建物)+車位,伯爵街39巷1~30號,96.06,,山坡地保育區,丙種建築用地,1100203,土地2建物1車位1,三層，四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780812,179.69,3,1,3,有,有,10890000,60604,坡道平面,0.0,0,,RPRVMLQLKHGGFDF78DA,124.21,0.0,18.16,無,0261
新店區,房地(土地+建物)+車位,北新路一段61~90號,6.87,都市：其他:第三種商業區,,,1100129,土地1建物1車位1,三層,三十層,住宅大樓(11層含以上有電梯),一般事務所,鋼骨鋼筋混凝土構造,1081112,122.07,0,0,0,無,有,22880000,204202,坡道平面,25.45,3150000,含裝潢費;毛胚屋;,RPTOMLLKLHGGFCF67DA,57.47,5.18,2.07,有,
新店區,房地(土地+建物)+車位,溪園路301~330號,12.36,都市：其他:第四種住宅區,,,1100130,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921201,138.82,3,2,2,有,有,19500000,140470,坡道平面,29.87,0,,RPVNMLPKLHGGFCF18DA,63.72,0.0,25.32,有,
新店區,房地(土地+建物),禾豐十一路1~30號,223.5,都市：其他:第一種住宅區,,,1100209,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0970110,245.48,4,3,4,有,有,24280000,98908,,0.0,0,,RPUNMLSJLHGGFCF28DA,212.26,8.68,24.54,無,
新莊區,房地(土地+建物),中和街155巷31~60號,4.55,都市：其他:住宅區,,,1100220,土地1建物1車位0,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820528,33.85,1,0,1,有,有,3800000,112260,,0.0,0,,RPXONLMKLHGGFBF18DA,20.63,0.0,2.54,有,
新莊區,房地(土地+建物)+車位,富貴路451~480號,10.23,都市：其他:第一種商業區,,,1100110,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090110,119.64,0,0,0,無,有,13500000,153815,坡道平面,45.85,2150000,,RPVQNLMKLHGGFBF18DA,40.34,5.02,3.3,有,
林口區,房地(土地+建物),中北二街31~60號,23.99,都市：其他:第二種住宅區,,,1100118,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1090924,75.42,2,1,1,有,有,6150000,81543,,0.0,0,,RPOUMLMKLHGGFBF77DA,47.48,0.0,3.22,有,0262
新莊區,房地(土地+建物)+車位,民安西路88巷5弄61~90號,37.63,都市：其他:住宅區,,,1100105,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820830,161.84,4,2,2,有,有,13680000,84528,坡道平面,0.0,0,,RPXSMLLKLHGGFBF38DA,105.43,0.0,12.08,有,
泰山區,土地,自強段961~990地號,753.01,都市：其他:保護區,,,1100227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19300000,25630,,0.0,0,未登記建物;,RPPNMLPKLHGGFBF47DA,0.0,0.0,0.0,無,
泰山區,房地(土地+建物),泰林路二段579巷6弄1~30號,14.86,都市：其他:住宅區,,,1100221,土地6建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811123,67.06,2,1,1,有,有,5000000,74560,,0.0,0,,RPQNMLPKLHGGFBF57DA,48.39,0.0,6.31,有,
新莊區,房地(土地+建物),富國路176巷1~30號,3.83,都市：其他:商業區,,,1100308,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821207,40.06,0,0,0,無,有,4150000,103595,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPROMLPKLHGGFBF77DA,25.57,0.0,3.4,有,0263
林口區,房地(土地+建物)+車位,文化三路二段151~180號,17.3,都市：其他:中心商業區,,,1100218,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080107,173.61,3,2,2,有,有,16000000,100187,坡道平面,29.28,1540000,,RPSVMLQKLHGGFBF68DA,87.49,1.17,9.56,有,
新店區,土地,民安段241~270地號,61.67,都市：其他:第三種住宅區。,,,1090519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5971200,96825,,0.0,0,,RPSPMLNLKIPFFCF78DA,0.0,0.0,0.0,無,0264
新店區,土地,民安段241~270地號,20.56,都市：其他:第三種住宅區。,,,1090521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1990400,96809,,0.0,0,,RPTPMLNLKIPFFCF88DA,0.0,0.0,0.0,無,0264
新店區,土地,民安段241~270地號,24.67,都市：其他:第三種住宅區。,,,1090527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2387200,96765,,0.0,0,,RPVPMLNLKIPFFCF09DA,0.0,0.0,0.0,無,0264
新店區,土地,民安段241~270地號,46.26,都市：其他:第三種住宅區。,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4546750,98287,,0.0,0,,RPWPMLNLKIPFFCF56DA,0.0,0.0,0.0,無,0264
新店區,土地,民安段241~270地號,20.56,都市：其他:第三種住宅區。,,,1090521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1990400,96809,,0.0,0,,RPXPMLNLKIPFFCF66DA,0.0,0.0,0.0,無,0264
新店區,土地,民安段241~270地號,37.0,都市：其他:第三種住宅區。,,,1090605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3580800,96778,,0.0,0,,RPPRMLNLKIPFFCF68DA,0.0,0.0,0.0,無,0264
新店區,土地,民安段241~270地號,20.56,都市：其他:第三種住宅區。,,,1090521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1990400,96809,,0.0,0,,RPSOMLOLKIPFFCF78DA,0.0,0.0,0.0,無,0264
新店區,土地,民安段241~270地號,37.0,都市：其他:第三種住宅區。,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3636750,98291,,0.0,0,,RPTOMLOLKIPFFCF88DA,0.0,0.0,0.0,無,0264
新莊區,房地(土地+建物),後港一路157巷1~30號,174.96,都市：其他:乙種工業區,,,1100119,土地2建物1車位0,全,二層,透天厝,辦公室，倉庫，單身員工宿舍，廠房,鋼筋混凝土造,0780410,338.16,0,0,0,無,無,35145000,103930,,0.0,0,頂樓加蓋;未登記建物;,RPOUMLKKLHGGFBF57DA,281.68,42.6,13.88,無,
林口區,房地(土地+建物)+車位,民族路1~30號,26.39,都市：其他:第五種住宅區,,,1100129,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970923,187.39,3,2,2,有,有,16350000,87251,坡道平面,29.02,0,,RPOSMLKKLHGGFBF37DA,97.65,2.24,11.03,有,0272
五股區,房地(土地+建物)+車位,新城一路61~90號,27.55,都市：其他:住宅區,,,1100228,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,149.45,2,2,2,有,有,12820000,91158,坡道平面,29.11,1850000,,RPQSMLKKLHGGFBF57DA,67.4,0.0,11.02,有,
五股區,房地(土地+建物)+車位,新城一路61~90號,33.5,都市：其他:住宅區,,,1100205,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090120,175.39,3,2,2,有,有,14800000,88529,坡道平面,29.11,1850000,,RPRSMLKKLHGGFBF67DA,82.03,2.31,11.01,有,
新莊區,房地(土地+建物),萬安街151~180號,19.82,都市：其他:住宅區,,,1100218,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700917,78.43,3,1,1,有,無,6980000,88997,,0.0,0,其他增建;,RPTNMLLKLHGGFBF47DA,74.48,0.0,3.95,無,0273
新莊區,房地(土地+建物)+車位,榮華路二段91~120號,9.38,都市：其他:第二種商業區,,,1091117,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,1081216,110.2,0,0,0,無,有,9850000,127701,坡道平面,49.12,2050000,,RPXPMLLKLHGGFBF08DA,35.04,0.0,4.76,有,
新莊區,房地(土地+建物)+車位,榮華路二段91~120號,13.86,都市：其他:第二種商業區,,,1091228,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081216,139.42000000000002,0,0,0,無,有,15350000,147287,坡道平面,49.12,2050000,,RPOQMLLKLHGGFBF27DA,54.87,0.0,3.96,有,
新莊區,房地(土地+建物)+車位,榮華路二段91~120號,11.55,都市：其他:第二種商業區,,,1100121,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081216,124.31,0,0,0,無,有,12920000,144567,坡道平面,49.12,2050000,,RPPQMLLKLHGGFBF37DA,44.45,0.0,4.54,有,
新莊區,房地(土地+建物)+車位,榮華路二段91~120號,13.86,都市：其他:第二種商業區,,,1091213,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081216,139.42000000000002,0,0,0,無,有,15550000,149502,坡道平面,49.12,2050000,,RPQQMLLKLHGGFBF47DA,54.87,0.0,3.96,有,
新莊區,房地(土地+建物)+車位,榮華路二段91~120號,10.45,都市：其他:第二種商業區,,,1100125,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081216,117.21,0,0,0,無,有,12600000,149067,坡道平面,49.12,2450000,,RPRQMLLKLHGGFBF57DA,39.9,0.0,4.46,有,
新莊區,房地(土地+建物),民全街9巷1~30號,9.87,都市：其他:住宅區,,,1100216,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0990513,59.370000000000005,2,1,1,有,有,5850000,98535,,0.0,0,夾層;,RPROMLTJLHGGFBF08DA,35.23,1.82,3.9,有,0274
新莊區,房地(土地+建物)+車位,新北大道四段181~210號,25.23,都市：其他:第二種商業區,,,1100107,土地1建物1車位1,十七層,二十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050920,224.91,2,2,2,有,有,27980000,140053,坡道平面,40.48,2150000,,RPPOMLSJLHGGFBF77DA,108.51,0.0,9.94,有,
新莊區,房地(土地+建物)+車位,瓊泰路181~210號,16.09,都市：其他:住宅區,,,1100130,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050902,154.61,3,2,2,有,有,17400000,112541,坡道平面,19.9,0,陽台外推;其他增建;,RPQSMLOJLHGGFBF87DA,75.96,3.84,8.52,有,0275
新莊區,房地(土地+建物),瓊泰路181~210號,16.09,都市：其他:住宅區,,,1100122,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050902,135.66,3,2,2,有,有,16360000,120596,,0.0,0,陽台外推;其他增建;,RPRSMLOJLHGGFBF97DA,76.61,3.84,8.52,有,
林口區,房地(土地+建物),文化二路一段451~480號,21.81,都市：其他:第五種住宅區,,,1091215,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851121,109.19,3,2,2,有,有,8100000,74183,,0.0,0,,RPVPMLNJLHGGFBF97DA,77.22,0.71,8.23,有,0276
林口區,房地(土地+建物)+車位,文化三路二段451~480號,119.27,都市：其他:第二種住宅區,,,1091225,土地1建物1車位6,十一層,十二層,住宅大樓(11層含以上有電梯),事務所及工商服務業,鋼筋混凝土造,1050105,720.62,0,0,0,無,有,68880000,95584,坡道平面,178.62,0,,RPOTMLMJLHGGFBF57DA,278.75,13.01,22.35,有,
林口區,房地(土地+建物)+車位,文化三路二段151~180號,16.49,都市：其他:中心商業區,,,1100208,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080107,165.47000000000003,3,2,2,有,有,15200000,100595,坡道平面,29.28,1500000,,RPTTMLQLKHGGFBF58DA,82.0,1.17,9.51,有,
新莊區,房地(土地+建物)+車位,富貴路481~510號,10.43,都市：其他:第一種商業區,,,1100207,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090110,123.32,0,0,0,無,有,13450000,147506,坡道平面,47.73,2300000,,RPTNMLSLKHGGFBF18DA,41.29,5.43,3.22,有,
林口區,房地(土地+建物)+車位,文化二路一段361~390號,18.79,都市：其他:第五種住宅區,,,1100221,土地1建物1車位2,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840705,127.37,4,2,2,有,有,9300000,73016,坡道平面,0.0,0,陽台外推;夾層;,RPTTMLMLKHGGFBF18DA,64.7,1.98,6.5,有,
泰山區,房地(土地+建物),貴陽街1~30號,11.85,都市：其他:乙種工業區,,,1100112,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0840607,104.14999999999999,3,2,1,有,有,9170000,88046,,0.0,0,,RPQTMLNLKHGGFBF97DA,88.36,0.73,10.6,有,
新莊區,房地(土地+建物),中信街84巷1~30號,26.99,都市：其他:住宅區,,,1100201,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0760903,92.66,3,2,2,有,無,13250000,142996,,0.0,0,其他增建;,RPQRMLOLKHGGFBF87DA,81.8,10.86,0.0,無,0277
新莊區,房地(土地+建物)+車位,信華六街1~30號,18.61,都市：其他:第三種住宅區。,,,1100115,土地2建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020503,126.74000000000001,2,1,1,有,有,12550000,99022,坡道平面,32.95,0,,RPTTMLOLKHGGFBF38DA,57.55,1.26,2.89,有,0278
林口區,房地(土地+建物)+車位,文化三路二段301~330號,17.93,都市：其他:中心商業區,,,1100223,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0990811,189.0,4,2,2,有,有,15000000,79365,坡道平面,26.55,0,,RPRNMLPLKHGGFBF67DA,106.04,2.55,8.2,有,0279
林口區,房地(土地+建物)+車位,文化二路二段88巷1~30號,12.83,都市：其他:第五種住宅區,,,1100203,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050408,98.71000000000001,2,1,1,有,有,8600000,87124,其他,9.38,0,其他增建;,RPXUMLMLKHGGFBF68DA,50.59,2.73,7.04,有,0280
新莊區,房地(土地+建物)+車位,中正路871~900號,6.78,都市：其他:住宅區,,,1100131,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870904,80.97999999999999,2,2,1,有,有,7700000,95085,坡道機械,21.61,0,陽台外推;,RPQPMLTJKHGGFBF97DA,43.42,0.0,4.23,有,
新莊區,車位,中正路340巷1~30號,1.79,都市：其他:住宅區,,,1100129,土地1建物1車位1,,,其他,,,,24.23,0,0,0,有,有,2300000,,坡道平面,24.23,2300000,僅車位交易;,RPQSMLMJKHGGFBF57DA,0.0,0.0,0.0,有,0281
新莊區,房地(土地+建物)+車位,保安街一段14巷31~60號,197.5,都市：其他:第一種住宅區,,,1091230,土地1建物1車位2,全,二層,透天厝,住家用,鋼筋混凝土造,0760228,383.21,6,5,4,有,無,15000000,39143,其他,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPQMLNJKHGGFBF37DA,305.67,48.9,28.64,無,
泰山區,房地(土地+建物),明志路一段1~30號,20.12,都市：其他:商業區,,,1100202,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670613,60.6,2,1,1,有,無,4780000,78878,,0.0,0,陽台外推;,RPTWMLPJKHGGFBF58DA,60.6,0.0,0.0,無,0282
林口區,房地(土地+建物),信義路361~390號,7.22,都市：其他:第五種住宅區,,,1100131,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070125,50.8,1,1,1,有,有,5530000,108858,,0.0,0,,RPXPMLLJKHGGFBF87DA,28.73,2.13,2.92,有,0283
林口區,房地(土地+建物)+車位,仁愛路一段272巷1~30號,17.52,都市：其他:建成商業區,,,1091231,土地2建物2車位2,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820623,113.85,2,1,2,有,有,4000000,35134,升降機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPSTMLLJKHGGFBF77DA,52.02,6.29,15.93,有,
新莊區,房地(土地+建物),思源路211~240號,50.12,都市：其他:住宅區,,,1091221,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700417,135.29,4,2,2,有,無,10684560,78975,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPTMLMLKIPFFBF68DA,135.29,0.0,0.0,無,
